"","finalStackSize","lowestStackSize"
"977",109600,99624
"978",123810,99988
"979",125060,95788
"980",121750,1e+05
"981",128735,99333
"982",99755,95427
"983",113680,99983
"984",102465,92495
"985",121770,98888
"986",103425,99421
"987",135310,99555
"988",125055,99994
"989",120515,99722
"990",110980,92043
"991",113060,95237
"992",116050,96134
"993",131725,98485
"994",110815,93325
"995",105525,99988
"996",121335,97231
"997",117070,99615
"998",118530,95643
"999",107030,90448
"1000",111865,99482
