"","finalStackSize","lowestStackSize"
"173",91485,74704
"174",77655,70319
"175",89950,74635
"176",83145,73306
"177",92365,74983
"178",66910,56999
"179",88750,72699
"180",90535,74988
"181",92730,74946
"182",83165,73056
"183",90730,71681
"184",92560,75000
"185",75460,73355
"186",78475,55642
"187",87610,74721
"188",81550,75000
"189",96940,73969
"190",90545,73205
"191",69295,54424
"192",85745,74978
"193",83880,74275
"194",89375,70920
"195",89170,74871
"196",89005,74990
"197",96035,74983
"198",88605,73872
"199",84690,70280
"200",86645,74490
"201",85665,74602
"202",86220,74720
"203",95295,74080
"204",93635,74984
"205",95940,74994
"206",92845,72029
"207",88175,75000
"208",66080,62482
"209",61100,48678
"210",87675,74403
"211",90515,74989
"212",92890,72938
"213",103605,74269
"214",91055,73419
"215",88005,72834
"216",89590,75000
"217",101540,72646
"218",93340,73979
"219",84020,72352
"220",96665,74995
"221",92790,73178
"222",89295,71643
"223",92055,70873
"224",77970,67601
"225",84300,71804
"226",98635,73872
"227",100285,73579
"228",88860,73347
"229",92140,74725
"230",91575,74881
"231",97565,72478
"232",94530,74637
"233",99055,73971
"234",89670,73931
"235",100875,75000
"236",90435,74589
"237",82720,73842
"238",99655,74882
"239",85990,72101
"240",96225,73156
"241",102340,74998
"242",106330,73662
"243",75075,66350
"244",81660,74993
"245",92780,73593
"246",95250,73535
"247",77160,73966
"248",86260,74756
"249",90195,69361
"250",96785,73477
"251",87645,74343
"252",84855,70147
"253",87385,70726
"254",82060,74118
"255",92735,72389
"256",80100,69803
"257",97355,73903
"258",92420,74741
"259",96285,73046
"260",101475,71890
"261",101755,72750
"262",82125,68348
"263",78855,70670
"264",87900,73552
"265",76835,72055
"266",69255,66430
"267",60925,59890
"268",83785,74636
"269",97070,74026
"270",94215,72655
"271",83000,74245
"272",104110,74376
"273",76905,72350
"274",89430,74994
"275",79245,70592
"276",71915,67570
"277",99940,70817
"278",92065,71603
"279",79115,72115
"280",71645,67008
"281",78760,73726
"282",88260,75000
"283",79180,73691
"284",90195,71944
"285",88590,74481
"286",103905,74030
"287",95640,74842
"288",79765,72726
"289",76300,74148
"290",109115,73691
"291",90945,73771
"292",84395,71848
"293",84665,75000
"294",89825,75000
"295",85615,73233
"296",82620,65193
"297",88705,73972
"298",86840,74978
"299",86225,73466
"300",85100,74988
"301",87700,73234
"302",97065,74917
"303",101060,74681
"304",84195,73203
"305",95290,74855
"306",93590,74943
"307",76045,68238
"308",97315,73128
"309",94750,74983
"310",101775,74546
"311",88510,74535
"312",84250,73122
"313",75785,70356
"314",71670,66226
"315",91380,74935
"316",77590,67247
"317",76805,67415
"318",87780,73739
"319",86615,73184
"320",89265,73562
"321",77135,63945
"322",88170,70702
"323",97165,74897
"324",86075,73926
"325",100630,74988
"326",96830,74063
"327",82380,74983
"328",82790,74807
"329",95680,72376
"330",103735,75000
"331",99300,74030
"332",87880,74112
"333",89520,74954
"334",88920,74989
"335",74255,74255
"336",79125,69643
"337",93095,75000
"338",100010,74989
"339",90190,74983
"340",88375,71599
"341",98115,72218
"342",87990,75000
"343",81435,69552
"344",101130,75000
"345",90080,74960
"346",97410,74367
"347",89490,69271
"348",98125,73611
"349",92595,74781
"350",100345,73913
"351",74570,72481
"352",78870,74998
"353",98075,74994
"354",91590,73459
"355",81345,70452
"356",86995,73629
"357",55665,50741
"358",75795,70678
"359",86535,74212
"360",87975,70062
"361",88125,73969
"362",79350,73257
"363",66725,56803
"364",88780,74998
"365",94980,73154
"366",72385,62635
"367",83970,73950
"368",100310,74481
"369",103245,74986
"370",89235,74895
"371",89895,74998
"372",103280,74507
"373",95370,73617
"374",87775,75000
"375",97235,72913
"376",85490,72022
"377",101115,74983
"378",86965,73233
"379",103895,74989
"380",96970,74684
"381",90745,74978
"382",85520,74474
"383",96760,73856
"384",77480,69524
"385",87205,74632
"386",63105,56083
"387",104090,75000
"388",92510,68067
"389",82430,73097
"390",86035,74015
"391",76040,73254
"392",81970,73953
"393",99540,74722
"394",86100,71602
"395",90075,74994
"396",88160,74514
"397",88280,74300
"398",91290,73683
"399",89420,72554
"400",101835,74526
"401",96180,73145
"402",76060,71835
"403",88685,73201
"404",94275,73675
"405",96755,73772
"406",93220,72070
"407",78220,70121
"408",96955,74994
"409",74675,67332
"410",89790,74837
"411",81345,74566
"412",100805,74983
"413",92870,72770
"414",89205,74854
"415",93550,71977
"416",80440,74995
"417",99400,72569
"418",79110,73781
"419",90145,75000
"420",82820,74616
"421",89175,74267
"422",89780,74878
"423",90065,68223
"424",90125,72959
"425",67270,66993
"426",94730,71812
"427",96725,75000
"428",92285,74662
"429",78990,73723
"430",83800,70194
"431",96780,73742
"432",83665,73003
"433",89905,73629
"434",82845,74095
"435",91970,72756
"436",91360,74527
"437",87295,71121
"438",85950,74989
"439",76980,72028
"440",85410,74993
"441",93450,73502
"442",97040,72709
"443",79225,71015
"444",90360,74454
"445",104855,74994
"446",95725,74475
"447",86740,72655
"448",94205,74849
"449",71930,70119
"450",58385,57975
"451",95250,73780
"452",83850,74794
"453",89580,74072
"454",86685,71520
"455",95090,74585
"456",97700,75000
"457",105155,74059
"458",82325,71410
"459",83045,69592
"460",82660,74904
"461",83460,72209
"462",91585,72797
"463",98945,72677
"464",88120,74361
"465",101170,74968
"466",69780,55502
"467",80375,74060
"468",93740,74732
"469",84625,73134
"470",88600,75000
"471",74290,67187
"472",65400,64364
"473",84710,74076
"474",87510,71607
"475",95595,74470
"476",101190,74083
"477",76355,72033
"478",88765,74633
"479",72825,61439
"480",95225,75000
"481",92125,72953
"482",83785,72999
"483",84710,74994
"484",92795,74998
"485",80250,58431
"486",90005,74552
"487",99000,71390
"488",84995,73058
"489",97890,74500
"490",81005,72555
"491",93465,74531
"492",76725,73820
"493",96295,74983
"494",93395,75000
"495",102420,73724
"496",80865,75000
"497",89395,69456
"498",101770,70990
"499",98125,74994
"500",76520,66630
"501",80640,67382
"502",108295,74848
"503",90075,72349
"504",78510,74288
"505",95170,69698
"506",100125,74492
"507",91325,71480
"508",78675,69136
"509",88905,74994
"510",80560,69932
"511",94790,72414
"512",73295,70866
"513",87920,74978
"514",88490,74888
"515",96380,74292
"516",81055,74874
"517",102310,74231
"518",91500,74841
"519",67820,67820
"520",88245,74199
"521",93680,71752
"522",93805,74653
"523",83435,71843
"524",93695,74978
"525",72440,68415
"526",91280,71591
"527",91690,74248
"528",81395,73553
"529",94135,69912
"530",101700,74975
"531",95190,74825
"532",93160,75000
"533",95350,73306
"534",90455,71418
"535",92420,74994
"536",70585,64278
"537",81440,73978
"538",80995,67765
"539",88335,71045
"540",86525,74983
"541",81155,69432
"542",87410,72636
"543",79795,68317
"544",96515,73581
"545",101910,74894
"546",93575,74822
"547",97585,73995
"548",90790,74057
"549",90930,74989
"550",81380,74905
"551",93650,72763
"552",88235,74048
"553",103505,74635
"554",74165,71313
"555",74530,74530
"556",107015,70353
"557",90530,74093
"558",97240,71442
"559",86840,72667
"560",73535,69230
"561",74015,55191
"562",109235,74818
"563",96845,69900
"564",91390,73940
"565",88045,73925
"566",82230,72343
"567",87635,71518
"568",86445,72429
"569",95535,74155
"570",92605,73913
"571",81690,68664
"572",96910,73142
"573",88185,70700
"574",85665,74983
"575",94495,73388
"576",96075,74588
"577",100575,72878
"578",93645,74998
"579",86515,71676
"580",81275,72117
"581",70095,66321
"582",85845,68272
"583",89275,71355
"584",87160,74989
"585",95095,74880
"586",88770,74805
"587",108015,73325
"588",86020,70182
"589",85970,74910
"590",88505,73709
"591",85435,71423
"592",84205,74994
"593",109660,74785
"594",84940,68984
"595",101455,74983
"596",82070,72686
"597",83060,74421
"598",95420,74572
"599",80550,67487
"600",77615,66224
"601",97595,74983
"602",81105,70617
"603",88065,74103
"604",92110,74988
"605",94545,74998
"606",93460,74819
"607",98140,74994
"608",70785,61689
"609",95135,74915
"610",96850,74988
"611",92085,75000
"612",84100,73554
"613",95300,74425
"614",100265,74755
"615",95055,72593
"616",88980,72395
"617",100160,74827
"618",90450,74894
"619",85150,74989
"620",97300,74652
"621",88070,69948
"622",88670,74354
"623",94745,74785
"624",96875,73833
"625",89445,74670
"626",86270,72947
"627",103420,74302
"628",84525,67348
"629",83895,74676
"630",86615,69316
"631",93030,74605
"632",87195,74994
"633",86150,71969
"634",82540,68450
"635",94255,74983
"636",83450,70359
"637",97625,73954
"638",98415,74983
"639",93495,73489
"640",93070,74400
"641",97775,74421
"642",83455,72112
"643",88565,71018
"644",87710,71234
"645",75910,70851
"646",93000,71924
"647",85660,75000
"648",98115,71943
"649",79280,72263
"650",101325,72907
"651",87065,67472
"652",76325,69775
"653",91390,72530
"654",83385,74992
"655",72705,67276
"656",84635,68429
"657",80550,67658
"658",86525,74935
"659",88455,72255
"660",102710,74960
"661",67275,60604
"662",95580,74983
"663",92870,74502
"664",93080,74742
"665",83955,74988
"666",77155,73303
"667",86425,72821
"668",81930,74161
"669",82175,72608
"670",105025,74514
"671",86700,74013
"672",91285,72431
"673",81465,73268
"674",81860,72020
"675",74985,69997
"676",72965,61139
"677",86835,74978
"678",86140,74086
"679",90830,74994
"680",99725,72757
"681",103220,74184
"682",93880,71956
"683",81055,71024
"684",91030,74673
"685",96175,74994
"686",88150,73134
"687",93080,72163
"688",90325,72312
"689",55225,48851
"690",97805,74682
"691",90795,74983
"692",78680,72967
"693",90465,74225
"694",80915,71264
"695",79765,70282
"696",84580,74239
"697",68620,62804
"698",97250,73924
"699",89790,74994
"700",91860,74229
"701",89875,75000
"702",84435,70799
"703",89135,74142
"704",89085,74796
"705",81035,69638
"706",88265,74523
"707",88110,74994
"708",92900,72821
"709",79775,75000
"710",68665,54219
"711",86325,74443
"712",92365,72158
"713",94400,74211
"714",98365,74983
"715",94485,71332
"716",106010,74994
"717",94120,74981
"718",70515,63767
"719",75020,74284
"720",78585,73312
"721",91130,70162
"722",89865,74938
"723",77410,68473
"724",86235,74820
"725",79125,71938
"726",86425,72549
"727",83355,73458
"728",87800,74103
"729",90615,74915
"730",92440,72660
"731",92530,74722
"732",87140,71843
"733",81595,65736
"734",86645,73768
"735",73540,71216
"736",81685,72733
"737",78305,60414
"738",98935,74994
"739",88100,73944
"740",83295,69441
"741",107235,74955
"742",95855,74518
"743",85670,71369
"744",94670,74942
"745",94635,74994
"746",92310,74983
"747",78345,65418
"748",80575,74192
"749",89140,73739
"750",87825,73178
"751",102545,74989
"752",101935,74615
"753",95340,74092
"754",88620,74989
"755",83815,72206
"756",87750,74988
"757",98160,74734
"758",77100,67361
"759",83565,74915
"760",94720,74988
"761",80820,73991
"762",84010,72651
"763",74400,70957
"764",89235,72732
"765",72090,63040
"766",93025,74662
"767",88640,74983
"768",85660,71495
"769",86045,74717
"770",85295,73536
"771",91630,71828
"772",83925,74702
"773",78225,69442
"774",100700,73981
"775",64990,61861
"776",96400,73124
"777",86385,73253
"778",74615,72461
"779",78890,69841
"780",89825,74133
"781",95320,73979
"782",95880,74591
"783",82225,69946
"784",94450,74735
"785",77785,67916
"786",90600,73811
"787",71605,55387
"788",73200,63921
"789",90160,74441
"790",81060,68345
"791",109070,74052
"792",80375,74697
"793",70160,66939
"794",82945,73159
"795",94365,74459
"796",96895,74994
"797",80110,68737
"798",92280,74994
"799",87180,74941
"800",93145,72750
"801",88380,72255
"802",85480,74267
"803",89560,69840
"804",104845,74978
"805",91690,69996
"806",82405,69231
"807",85520,74014
"808",75265,71592
"809",84670,73497
"810",96585,74156
"811",89800,74151
"812",84305,74420
"813",91470,68446
"814",95520,72417
"815",89730,73169
"816",89560,71816
"817",95695,73877
"818",77465,71690
"819",90750,71885
"820",87115,71992
"821",95935,71888
"822",90595,74682
"823",89695,75000
"824",93155,72694
"825",75540,74149
"826",94790,75000
"827",94790,72981
"828",95850,74557
"829",89405,75000
"830",93215,74792
"831",90840,74535
"832",85735,71210
"833",83635,73208
"834",100665,73625
"835",85410,72631
"836",98040,74975
"837",93780,74687
"838",92815,72516
"839",95145,74855
"840",77750,69788
"841",101190,74833
"842",98060,72924
"843",99805,74988
"844",91695,72959
"845",86530,70326
"846",103610,74730
"847",88065,74183
"848",86450,70874
"849",86460,75000
"850",70690,66193
"851",89560,74101
"852",89850,72860
"853",99705,74710
"854",85525,73999
"855",100280,73482
"856",68380,68380
"857",86750,74983
"858",81250,72922
"859",95515,74629
"860",84995,72562
"861",80725,69734
"862",93280,72970
"863",93120,75000
"864",92910,74983
"865",97280,74236
"866",87335,74373
"867",103715,74983
"868",98450,74983
"869",100390,74978
"870",96810,74983
"871",96075,73139
"872",86260,74983
"873",88080,74978
"874",78400,74975
"875",92790,70698
"876",100245,73841
"877",86205,73534
"878",91890,74910
"879",91020,74988
"880",84125,73402
"881",81660,74734
"882",94460,74994
"883",93790,74994
"884",99545,75000
"885",85385,63177
"886",89375,74014
"887",87515,74247
"888",79700,73644
"889",78960,72647
"890",90525,73990
"891",78470,71870
"892",96235,75000
"893",97915,74686
"894",85490,69810
"895",92305,74776
"896",84515,74464
"897",89165,70083
"898",81280,67958
"899",73535,66662
"900",87605,72654
"901",76300,71964
"902",96180,74047
"903",84220,70969
"904",85945,72308
"905",92610,74086
"906",88225,73938
"907",82400,74998
"908",85080,74938
"909",87020,74983
"910",90135,73181
"911",84880,68771
"912",93835,74034
"913",79540,64227
"914",89265,73077
"915",80445,71828
"916",93120,74535
"917",93530,71412
"918",98460,74566
"919",88155,69922
"920",87115,74861
"921",93590,73552
"922",83345,71187
"923",104080,74366
"924",90945,74804
"925",96060,73330
"926",88240,75000
"927",71305,59470
"928",39410,28034
"929",84200,74697
"930",95610,74334
"931",98865,74985
"932",98300,74000
"933",76345,72266
"934",76810,68267
"935",86255,74983
"936",93320,74994
"937",96955,74658
"938",82810,73645
"939",108560,74851
"940",91285,74983
"941",92925,74215
"942",83025,69258
"943",89110,73181
"944",94885,73995
"945",99475,70644
"946",99745,74994
"947",90415,72463
"948",58215,50763
"949",83255,73061
"950",88670,74989
"951",91335,71685
"952",92435,65216
"953",71560,60908
"954",99510,73908
"955",89835,74319
"956",84810,74830
"957",98240,74227
"958",73720,61108
"959",88570,74978
"960",85925,68315
"961",73005,72636
"962",89895,71954
"963",96235,74627
"964",94355,75000
"965",96965,74544
"966",84380,74989
"967",79220,74653
"968",90425,73733
"969",93815,74894
"970",99880,74983
"971",76630,71159
"972",92085,73236
"973",98545,74989
"974",86145,74983
"975",89080,72166
"976",91915,71871
"977",89060,74644
"978",66070,63816
"979",92655,72596
"980",106705,74935
"981",88400,74209
"982",86025,72441
"983",95180,74258
"984",81690,74988
"985",83115,73223
"986",77605,69288
"987",91025,72355
"988",80935,72425
"989",103625,74278
"990",79805,73188
"991",98320,75000
"992",98190,74792
"993",78510,72326
"994",84165,64524
"995",93920,74547
"996",93825,73738
"997",92015,74994
"998",75510,74091
"999",93970,75000
"1000",95115,73386
