"","finalStackSize","lowestStackSize"
"118",27648,9838
"119",23938,6492
"120",29338,9408
"121",21223,6492
"122",25063,9782
"123",28788,9380
"124",28558,9920
"125",20483,9704
"126",29898,9955
"127",20918,9239
"128",18233,9460
"129",22353,9970
"130",25208,9822
"131",17348,9585
"132",29878,9542
"133",26958,9767
"134",26743,9945
"135",30073,9990
"136",27258,9982
"137",29883,9596
"138",29398,9903
"139",20448,8382
"140",31798,9418
"141",30638,10000
"142",23108,10000
"143",30723,9586
"144",28413,8019
"145",26253,9003
"146",34923,9435
"147",28433,9056
"148",27458,9885
"149",28178,9839
"150",28603,9930
"151",26198,9828
"152",30148,9690
"153",32598,9982
"154",24553,9429
"155",25343,8776
"156",15703,9666
"157",26178,9541
"158",23628,9298
"159",21228,9970
"160",25093,9958
"161",23138,8442
"162",30933,9114
"163",25038,9288
"164",25808,9407
"165",24223,10000
"166",32758,9515
"167",31303,9912
"168",27938,8296
"169",27653,9519
"170",24463,9831
"171",25318,9688
"172",22053,9079
"173",25688,9410
"174",31618,9993
"175",18028,8715
"176",33068,8907
"177",25138,9812
"178",26398,9761
"179",28128,9983
"180",32668,9719
"181",32738,9713
"182",22338,9301
"183",27613,9972
"184",27378,9806
"185",27958,9932
"186",25783,9978
"187",25638,9481
"188",30253,9903
"189",30088,10000
"190",26438,9092
"191",30808,9988
"192",22443,9170
"193",28043,8987
"194",28618,9709
"195",27373,9552
"196",26033,9887
"197",29938,9908
"198",26198,9972
"199",26908,9868
"200",24253,9975
"201",28478,9988
"202",27178,9985
"203",26278,9657
"204",34988,9978
"205",18738,9897
"206",22443,9715
"207",30718,9759
"208",26893,9417
"209",27283,10000
"210",25873,8801
"211",28413,9349
"212",24408,9601
"213",30028,9455
"214",29303,9559
"215",29193,8674
"216",27708,10000
"217",22418,9998
"218",32838,8732
"219",26853,8895
"220",21268,10000
"221",23728,9820
"222",26063,9593
"223",36843,9731
"224",24433,9776
"225",27843,9231
"226",33833,9736
"227",30618,9979
"228",22988,9759
"229",22618,9653
"230",27993,9993
"231",26523,9947
"232",22138,9421
"233",24733,9830
"234",33463,9989
"235",24053,5246
"236",31013,9978
"237",30158,9988
"238",25303,9555
"239",28248,9904
"240",33048,10000
"241",28168,9602
"242",28433,5076
"243",34103,9942
"244",29818,9045
"245",24598,9989
"246",26783,9988
"247",26458,9009
"248",31778,8920
"249",30563,9926
"250",31533,9871
"251",19708,9022
"252",22218,9686
"253",20673,10000
"254",27578,9670
"255",35333,9978
"256",27978,9998
"257",28473,9668
"258",24738,9256
"259",31438,9434
"260",21983,9998
"261",26578,4996
"262",26718,9008
"263",29928,9998
"264",24503,9989
"265",20838,8998
"266",26623,9867
"267",33398,9790
"268",23053,9766
"269",29073,9950
"270",27448,9872
"271",23928,9915
"272",26488,9689
"273",29838,9843
"274",20888,9865
"275",26738,9938
"276",28798,9601
"277",25388,9249
"278",28423,9714
"279",29053,9793
"280",27158,9733
"281",23628,9988
"282",25638,9705
"283",31478,9989
"284",30968,9884
"285",28548,9985
"286",29188,9590
"287",24923,9035
"288",21863,9694
"289",28928,9885
"290",30198,10000
"291",33483,9980
"292",33143,8652
"293",25273,9994
"294",29048,9922
"295",21478,9769
"296",26828,9724
"297",28293,9908
"298",16338,9994
"299",30013,9969
"300",26988,9396
"301",14498,9698
"302",25658,9662
"303",24048,9879
"304",22763,9935
"305",22423,9863
"306",30453,10000
"307",31833,9574
"308",18323,8661
"309",36503,9312
"310",26223,8793
"311",30618,9895
"312",22623,9937
"313",30703,9605
"314",20778,9531
"315",20833,7672
"316",29263,10000
"317",26928,8836
"318",26593,9616
"319",31718,9983
"320",30368,9812
"321",31678,9989
"322",27533,9920
"323",27113,9709
"324",30253,9716
"325",24278,9998
"326",30368,9922
"327",28923,9851
"328",19428,9383
"329",30303,8921
"330",33208,9940
"331",28793,9391
"332",28928,9709
"333",32483,9947
"334",31393,9203
"335",28573,9594
"336",17398,6849
"337",34033,9902
"338",27608,9387
"339",29433,9974
"340",22553,9761
"341",30038,9983
"342",29068,9834
"343",29993,9899
"344",32528,9909
"345",30003,9880
"346",18873,9250
"347",28448,9715
"348",25573,9366
"349",26593,8992
"350",26208,9690
"351",20808,9998
"352",22223,8548
"353",29278,9994
"354",29383,9838
"355",25248,9521
"356",24843,9965
"357",26458,9978
"358",24593,8766
"359",26623,9358
"360",26883,9989
"361",22968,9994
"362",34128,10000
"363",20973,10000
"364",28918,9856
"365",29608,9819
"366",26798,9750
"367",29738,9880
"368",27683,9876
"369",26508,10000
"370",29268,8623
"371",30968,9982
"372",28393,9837
"373",25118,9809
"374",16313,8277
"375",29573,9793
"376",22823,9571
"377",28553,9575
"378",25773,9745
"379",26923,9722
"380",27048,9940
"381",34863,10000
"382",25053,8774
"383",20663,9360
"384",27518,9218
"385",24198,9997
"386",24468,9931
"387",25643,9300
"388",26708,9670
"389",24958,9918
"390",31098,9765
"391",19428,8097
"392",27618,10000
"393",24523,9978
"394",32253,9905
"395",26448,9740
"396",32143,9920
"397",20923,9994
"398",34513,9998
"399",17043,7579
"400",25908,9274
"401",27678,9983
"402",28173,9848
"403",32268,9960
"404",26353,9989
"405",30573,9990
"406",30613,9551
"407",30888,9848
"408",30903,9985
"409",32383,9985
"410",28873,9983
"411",23543,8563
"412",22828,9894
"413",24163,9962
"414",25108,9888
"415",25378,9994
"416",26978,9583
"417",27068,8886
"418",24918,9983
"419",19743,9911
"420",27218,9790
"421",24298,10000
"422",29923,9909
"423",27173,9925
"424",19338,4838
"425",16688,9873
"426",26388,9707
"427",23943,9931
"428",29663,9533
"429",25168,8888
"430",22353,9430
"431",29318,9929
"432",33058,9093
"433",28273,9983
"434",23328,9648
"435",26173,9947
"436",36173,9888
"437",29463,9983
"438",23938,9874
"439",26273,10000
"440",21818,9975
"441",25413,9850
"442",28278,9989
"443",31338,9901
"444",26758,9324
"445",22018,9650
"446",28603,9299
"447",29808,10000
"448",26053,10000
"449",32103,10000
"450",24423,9694
"451",25798,9673
"452",30523,9994
"453",23323,9825
"454",29548,9969
"455",19323,9899
"456",27163,7664
"457",25163,8314
"458",31998,9912
"459",27623,9511
"460",23028,9694
"461",19963,4878
"462",25313,9989
"463",27463,9632
"464",28548,9481
"465",25443,9622
"466",27728,9704
"467",27888,9872
"468",26603,10000
"469",26248,9679
"470",18028,9638
"471",25663,9989
"472",35363,9739
"473",34143,9486
"474",23903,9753
"475",23408,9457
"476",29248,9761
"477",27953,10000
"478",28998,9970
"479",25028,9985
"480",25623,7904
"481",25008,6295
"482",31048,8335
"483",26733,9960
"484",29783,9998
"485",24293,9104
"486",26738,9958
"487",30498,9975
"488",25488,9990
"489",21488,9105
"490",30108,9993
"491",27618,9637
"492",25778,9746
"493",28813,9908
"494",22838,9013
"495",27233,9147
"496",28038,9918
"497",33393,9967
"498",31178,9994
"499",28643,9980
"500",29318,9525
"501",19688,5325
"502",21968,8412
"503",19853,8303
"504",27523,9865
"505",25973,9989
"506",29133,9998
"507",30618,9894
"508",29358,9815
"509",19078,9983
"510",24048,9968
"511",24493,9308
"512",22133,9962
"513",32028,10000
"514",21543,9783
"515",28243,9957
"516",23773,8429
"517",28618,9802
"518",27308,9332
"519",27248,10000
"520",26403,6407
"521",29653,9983
"522",25913,8484
"523",29623,9643
"524",30648,9994
"525",23423,9888
"526",24743,9528
"527",21793,9545
"528",24798,9910
"529",26853,9815
"530",18728,9692
"531",26633,9947
"532",36233,9835
"533",20598,3755
"534",24158,9897
"535",26218,9675
"536",24733,8641
"537",25538,9840
"538",35893,9737
"539",25718,10000
"540",20283,9706
"541",27613,9994
"542",34888,9946
"543",27578,10000
"544",21973,9742
"545",29478,9837
"546",31953,9877
"547",26493,9949
"548",33168,9812
"549",22008,9930
"550",25573,10000
"551",28348,9994
"552",30488,9941
"553",31633,9817
"554",28853,9051
"555",26648,9687
"556",31273,9429
"557",31188,9831
"558",29328,10000
"559",27503,9989
"560",20543,9983
"561",27793,9988
"562",29358,9545
"563",14308,9862
"564",24048,10000
"565",26968,9988
"566",17013,6451
"567",28148,9913
"568",34898,9672
"569",30323,9746
"570",26608,9623
"571",25373,9663
"572",22433,8811
"573",21048,9865
"574",27608,9915
"575",22298,9738
"576",32468,9800
"577",29783,9739
"578",20663,9128
"579",28463,9989
"580",24963,9828
"581",24338,9736
"582",30448,9920
"583",24073,9850
"584",24783,9395
"585",25458,9799
"586",29493,9836
"587",29778,9994
"588",24058,9988
"589",30828,9782
"590",32198,9951
"591",26168,8055
"592",36008,9970
"593",29263,9482
"594",28373,8999
"595",23558,9428
"596",28298,9994
"597",32053,9978
"598",29118,9905
"599",26353,9638
"600",22873,8461
"601",28838,9842
"602",26808,9571
"603",16733,7342
"604",28163,8013
"605",21523,9983
"606",28088,9076
"607",26243,9587
"608",24368,9800
"609",26948,9980
"610",20073,9994
"611",30763,9612
"612",28198,8882
"613",20113,9824
"614",31133,9989
"615",26933,9797
"616",22178,8577
"617",27668,9842
"618",24203,9925
"619",27243,10000
"620",25168,9983
"621",24888,9907
"622",27448,9830
"623",27843,9734
"624",35623,9935
"625",22618,9405
"626",25683,9848
"627",30338,10000
"628",25183,9756
"629",30048,9014
"630",36088,10000
"631",24828,9801
"632",22878,9646
"633",30748,9998
"634",28053,9815
"635",31568,9998
"636",27778,9613
"637",26273,9459
"638",16463,8457
"639",23268,9988
"640",28283,9964
"641",20273,10000
"642",31358,9220
"643",17003,6245
"644",27013,9899
"645",31438,9965
"646",27148,9929
"647",26788,9726
"648",25738,9682
"649",31123,9862
"650",28278,9408
"651",28978,9994
"652",27543,9480
"653",23543,9998
"654",25123,9730
"655",28218,8687
"656",25118,9875
"657",25383,7553
"658",30528,9989
"659",29398,10000
"660",24483,9988
"661",28183,8778
"662",28648,9826
"663",27088,9504
"664",24808,9983
"665",28513,8887
"666",27668,9985
"667",33108,9798
"668",21378,9153
"669",22018,4843
"670",30088,9879
"671",32883,9627
"672",16813,7751
"673",29113,9041
"674",27823,10000
"675",20378,9476
"676",24163,9408
"677",23703,9993
"678",25533,9950
"679",21003,8175
"680",25583,9944
"681",30428,9978
"682",32773,10000
"683",27178,7559
"684",25233,9751
"685",21078,9993
"686",33993,9713
"687",26903,10000
"688",25123,9908
"689",23558,9985
"690",31473,9496
"691",24453,9452
"692",27078,9994
"693",28408,8230
"694",25163,9417
"695",32138,9998
"696",29423,9989
"697",22263,8911
"698",34253,9965
"699",25183,9069
"700",29758,9994
"701",23753,9791
"702",31798,9476
"703",32673,9978
"704",26223,9640
"705",30753,9978
"706",23228,8723
"707",21098,9005
"708",33008,9040
"709",30753,10000
"710",28038,9761
"711",31833,9317
"712",28573,9989
"713",24768,9041
"714",26663,10000
"715",21888,9801
"716",24478,9878
"717",29768,10000
"718",25348,9855
"719",32163,9970
"720",23458,9994
"721",26423,10000
"722",23338,9503
"723",27898,9107
"724",20543,7048
"725",31138,9989
"726",27598,9685
"727",28898,8357
"728",31198,9672
"729",23233,9749
"730",28403,9990
"731",25503,9989
"732",27448,9960
"733",18993,8402
"734",22763,2020
"735",26513,9496
"736",26218,9994
"737",31193,9970
"738",28863,9978
"739",29493,9599
"740",32938,9985
"741",30233,9775
"742",30323,9993
"743",24778,9989
"744",29438,9983
"745",30613,9983
"746",28978,9795
"747",24853,8363
"748",22163,9960
"749",32793,10000
"750",25143,9927
"751",28833,9365
"752",27993,9214
"753",25508,9909
"754",26908,10000
"755",26588,7891
"756",28058,9998
"757",26273,9994
"758",26913,9887
"759",26493,8960
"760",31878,8947
"761",19723,7689
"762",22433,8358
"763",21298,9839
"764",26658,9771
"765",24128,9296
"766",22153,8924
"767",19438,5811
"768",29193,9961
"769",20973,9989
"770",24693,8804
"771",32653,9887
"772",22633,9762
"773",31933,8991
"774",25133,8839
"775",27673,10000
"776",30253,9765
"777",24273,9983
"778",23628,8349
"779",30693,10000
"780",30443,9993
"781",24458,9993
"782",21753,8942
"783",27528,9138
"784",24903,9337
"785",31663,9983
"786",18728,10000
"787",22173,9815
"788",27738,9907
"789",26123,8023
"790",24923,8929
"791",24543,9876
"792",21563,8981
"793",28683,9897
"794",28143,9990
"795",33233,9223
"796",26498,9925
"797",24828,9947
"798",27183,9582
"799",17403,4560
"800",26528,9357
"801",32388,9744
"802",25133,9955
"803",32183,9721
"804",33748,10000
"805",34138,9871
"806",32118,9755
"807",22448,9955
"808",29088,9318
"809",26833,9338
"810",20773,8629
"811",17658,9866
"812",32118,9976
"813",31463,9895
"814",29478,9805
"815",29713,9853
"816",17768,8801
"817",27118,5741
"818",19883,5080
"819",29823,10000
"820",25373,9704
"821",26173,9848
"822",30473,9950
"823",30588,9729
"824",19593,4921
"825",33883,9994
"826",23978,9975
"827",28858,9488
"828",22923,9944
"829",26258,9989
"830",34203,9982
"831",29158,9826
"832",32023,9459
"833",22118,9795
"834",32723,9653
"835",30228,9565
"836",26438,9955
"837",25378,9988
"838",30638,9572
"839",23283,7850
"840",24568,9900
"841",27633,9893
"842",28103,9983
"843",28543,10000
"844",19143,9636
"845",31228,9554
"846",24583,9256
"847",36458,10000
"848",32458,9882
"849",27858,9894
"850",20408,9335
"851",24923,8500
"852",25983,9845
"853",33833,9887
"854",25703,9796
"855",18973,9872
"856",25113,9932
"857",28448,10000
"858",13318,7827
"859",23458,9814
"860",31918,9978
"861",25383,9355
"862",27618,9864
"863",19093,9763
"864",27453,10000
"865",28493,9384
"866",33768,9891
"867",30053,10000
"868",26093,9463
"869",29678,9681
"870",19548,8315
"871",22868,8964
"872",17803,9986
"873",34018,8943
"874",30623,9763
"875",23758,9989
"876",28988,9922
"877",24733,9610
"878",25838,8323
"879",31983,10000
"880",26668,9988
"881",26768,9988
"882",24043,8670
"883",27778,9516
"884",21123,9985
"885",32973,10000
"886",30578,9886
"887",25558,8688
"888",29218,8005
"889",23528,9734
"890",29908,9800
"891",18278,9286
"892",26003,9420
"893",25738,9961
"894",26243,9936
"895",20048,7621
"896",19508,9951
"897",33978,9940
"898",26048,9870
"899",31113,9998
"900",25633,9854
"901",31338,9668
"902",30693,10000
"903",26183,9874
"904",27538,9135
"905",29093,9940
"906",30093,9649
"907",29693,9978
"908",29923,9757
"909",30398,9988
"910",26408,7636
"911",30863,9826
"912",31258,9817
"913",27473,9998
"914",28998,9767
"915",30878,10000
"916",25323,9890
"917",30803,9797
"918",22173,9040
"919",34553,9956
"920",29138,9994
"921",24148,9935
"922",28993,9287
"923",33148,8908
"924",23443,9502
"925",28668,9977
"926",28003,9929
"927",20023,6171
"928",30268,9983
"929",30748,9960
"930",34508,9910
"931",29958,9149
"932",18218,8988
"933",29798,9998
"934",28803,9394
"935",33983,8637
"936",26323,9443
"937",27713,9989
"938",23873,9994
"939",26008,9983
"940",24468,9376
"941",29998,9579
"942",25718,8904
"943",18373,8679
"944",29828,8268
"945",29963,9953
"946",21608,9344
"947",32913,9941
"948",24013,9978
"949",26398,9958
"950",18708,9495
"951",25913,9983
"952",25568,9983
"953",25733,9994
"954",25333,9987
"955",30208,9859
"956",25203,9532
"957",33168,9925
"958",27818,9712
"959",20758,9427
"960",32188,9977
"961",29288,9559
"962",34088,9939
"963",22953,5275
"964",28108,9433
"965",27693,9392
"966",28753,9930
"967",29228,9681
"968",25343,9998
"969",27403,9786
"970",35088,9870
"971",26703,9410
"972",23233,9989
"973",32853,9474
"974",22923,7829
"975",12918,6802
"976",26058,9916
"977",28168,9199
"978",26638,10000
"979",25103,9920
"980",25388,7801
"981",26553,10000
"982",32133,9917
"983",21618,9673
"984",24843,9978
"985",24478,9266
"986",34708,9983
"987",27693,8574
"988",26838,9423
"989",28003,9965
"990",31123,9908
"991",23288,9305
"992",28083,8876
"993",28723,9591
"994",26598,9981
"995",29573,10000
"996",24943,8542
"997",20503,8712
"998",26493,10000
"999",25373,8578
"1000",27153,9576
