"","finalStackSize","lowestStackSize"
"349",16620,14805
"350",20245,14997
"351",18410,14510
"352",22235,14364
"353",16885,13408
"354",16605,13664
"355",17430,14410
"356",17790,14983
"357",18170,15000
"358",21715,14915
"359",19825,14859
"360",19840,14928
"361",22225,14988
"362",21780,14535
"363",21400,14741
"364",18175,14926
"365",15365,13930
"366",19780,14327
"367",17880,13943
"368",20125,14856
"369",17285,14994
"370",18540,14989
"371",23615,14895
"372",18640,14982
"373",18115,14164
"374",14925,13829
"375",20450,14998
"376",18265,14915
"377",21000,14518
"378",18995,14831
"379",19635,14533
"380",17235,15000
"381",21015,14841
"382",16785,13361
"383",20835,14722
"384",20345,14714
"385",20315,14988
"386",18745,14998
"387",19390,14983
"388",17260,14745
"389",22330,14939
"390",21195,15000
"391",23270,14980
"392",21360,14638
"393",21355,14919
"394",20530,14994
"395",22295,14991
"396",21960,14983
"397",21160,14990
"398",19635,14577
"399",16710,14532
"400",19430,14949
"401",16635,14286
"402",15275,12890
"403",16830,14983
"404",21485,14594
"405",21470,14918
"406",22420,14922
"407",19025,14168
"408",22675,14750
"409",19045,14925
"410",20000,14978
"411",20705,14915
"412",20465,14384
"413",15335,12629
"414",22860,14757
"415",19350,14951
"416",22760,14785
"417",19125,14121
"418",21335,14983
"419",19020,14819
"420",19180,13882
"421",15010,11933
"422",20245,14994
"423",18780,13318
"424",20115,14772
"425",20330,14706
"426",24230,15000
"427",18880,14668
"428",19025,14383
"429",21090,14627
"430",21725,14508
"431",19255,14521
"432",20740,14928
"433",18725,14679
"434",21105,14632
"435",21700,14595
"436",20845,14900
"437",22540,14972
"438",17165,12396
"439",19225,14241
"440",21835,14779
"441",17240,13484
"442",23420,15000
"443",19375,15000
"444",19760,13971
"445",22420,14965
"446",16095,13724
"447",21755,15000
"448",20360,14927
"449",20915,14886
"450",17140,14427
"451",20605,14826
"452",20660,13586
"453",18165,14745
"454",17025,14890
"455",17070,14631
"456",23580,14935
"457",21660,14989
"458",16380,14355
"459",19390,14752
"460",21115,13787
"461",18670,14110
"462",20025,13880
"463",15330,9685
"464",16250,13675
"465",19000,15000
"466",22610,14983
"467",22070,14839
"468",24165,14989
"469",23170,14859
"470",21310,14871
"471",20995,14994
"472",21370,14994
"473",20535,14681
"474",22500,14978
"475",21005,14936
"476",20280,14471
"477",22225,15000
"478",19845,14310
"479",19850,14134
"480",20100,14281
"481",24830,14835
"482",20600,14895
"483",20510,14813
"484",19655,13988
"485",22215,14852
"486",19430,14497
"487",22555,15000
"488",13955,13295
"489",18365,14993
"490",17020,14469
"491",20495,14774
"492",21565,14917
"493",21805,14989
"494",19655,14983
"495",19385,14875
"496",19215,14959
"497",21400,14955
"498",22320,14441
"499",21045,14650
"500",23240,14994
"501",19840,14932
"502",14180,13142
"503",23170,14989
"504",21320,14858
"505",23805,14845
"506",20135,14877
"507",19305,14998
"508",20360,14998
"509",21565,15000
"510",21570,14988
"511",21790,14564
"512",18070,14052
"513",20485,14994
"514",18860,14510
"515",21430,14943
"516",21160,14636
"517",21480,14606
"518",20400,14719
"519",16065,13633
"520",22125,14985
"521",22425,15000
"522",25470,14960
"523",22580,14998
"524",18110,14994
"525",17500,14739
"526",21295,14847
"527",22190,14842
"528",22955,14622
"529",21450,14908
"530",22585,14998
"531",17630,13567
"532",18695,14319
"533",19460,14603
"534",16910,14012
"535",16540,13727
"536",21030,14877
"537",18265,14533
"538",19120,14347
"539",21615,14988
"540",17610,12243
"541",20760,14661
"542",21490,14991
"543",17565,15000
"544",21480,14983
"545",21635,14609
"546",21230,14983
"547",17805,13675
"548",18125,14970
"549",15060,12775
"550",22650,14684
"551",18830,13593
"552",20080,13498
"553",23005,14317
"554",19270,14961
"555",21815,14978
"556",20290,12940
"557",15960,14596
"558",19615,14932
"559",23150,14892
"560",21685,14778
"561",21425,14631
"562",21500,13599
"563",20290,14685
"564",22370,14994
"565",21565,14820
"566",18260,14994
"567",19855,14898
"568",20390,14983
"569",18770,14770
"570",25330,14988
"571",20615,14973
"572",17705,14024
"573",17975,14720
"574",19035,14989
"575",21470,15000
"576",17230,14801
"577",18040,14921
"578",16175,13993
"579",18115,14423
"580",20495,14840
"581",22280,14100
"582",20480,14994
"583",21390,14983
"584",17740,14824
"585",21550,14955
"586",23130,14587
"587",17255,13490
"588",21030,14945
"589",19460,14226
"590",20890,14643
"591",18955,14518
"592",16580,14825
"593",19045,13900
"594",22560,14986
"595",5330,4458
"596",16190,13790
"597",16880,14995
"598",23530,14751
"599",21330,14509
"600",21985,14988
"601",22570,14831
"602",17135,14405
"603",19200,14611
"604",20420,14841
"605",18860,14486
"606",20115,14989
"607",19355,14559
"608",22155,14872
"609",20965,14725
"610",17150,14994
"611",21120,14948
"612",21105,14697
"613",20185,14980
"614",21535,14978
"615",19225,14955
"616",18360,14202
"617",21480,14971
"618",20165,14993
"619",19060,14885
"620",19905,14875
"621",19100,14342
"622",19955,14816
"623",15720,14942
"624",19385,14892
"625",19015,13831
"626",18065,14689
"627",20010,14753
"628",18145,14705
"629",23245,14911
"630",19995,14994
"631",20855,14340
"632",19645,14998
"633",17325,14652
"634",19385,14910
"635",21880,14275
"636",14310,12945
"637",15775,12046
"638",18635,14664
"639",18810,14885
"640",17625,15000
"641",21115,14737
"642",19890,14716
"643",18810,14168
"644",18550,14884
"645",20015,14988
"646",19630,14313
"647",20695,14835
"648",22680,14844
"649",16085,14661
"650",21270,14601
"651",19500,13482
"652",21145,14909
"653",18500,15000
"654",20895,14989
"655",20330,14983
"656",17340,14178
"657",17440,14988
"658",21720,14617
"659",15495,14994
"660",22655,14988
"661",21110,14979
"662",19970,14545
"663",24080,14476
"664",18750,14998
"665",21990,14957
"666",22235,15000
"667",20805,14976
"668",20830,15000
"669",19880,14958
"670",19990,15000
"671",17880,14287
"672",20360,14915
"673",22815,14889
"674",19760,14960
"675",13705,10297
"676",23675,14983
"677",15760,13979
"678",18275,14994
"679",17440,14947
"680",20885,14872
"681",24420,14857
"682",21830,14989
"683",22065,14915
"684",21425,15000
"685",21985,14983
"686",22115,14978
"687",20740,14825
"688",21060,14208
"689",19150,14176
"690",19020,14634
"691",19865,14213
"692",20145,14355
"693",18035,13748
"694",20380,13663
"695",22230,14866
"696",17045,14485
"697",17645,15000
"698",19980,14985
"699",20180,14802
"700",17675,12955
"701",16590,14205
"702",19880,14792
"703",18865,14989
"704",20130,14086
"705",20180,14622
"706",18290,15000
"707",15325,14260
"708",17910,14802
"709",20225,14318
"710",20875,14244
"711",13415,11409
"712",22385,14965
"713",20525,14998
"714",16115,13438
"715",20530,14927
"716",23620,15000
"717",18230,14902
"718",22740,15000
"719",20035,14667
"720",17440,14620
"721",18210,14490
"722",19845,14874
"723",20740,14892
"724",21565,14998
"725",18075,14725
"726",20475,14510
"727",22690,14988
"728",22370,14932
"729",20150,14713
"730",18025,14124
"731",20105,14025
"732",23355,14846
"733",18875,14510
"734",21225,14998
"735",18620,14922
"736",21760,14994
"737",20250,14825
"738",20150,14679
"739",21035,13893
"740",20785,14955
"741",22715,14906
"742",22555,14887
"743",22790,14978
"744",21960,14983
"745",20825,14510
"746",19500,14989
"747",18990,14965
"748",20450,14111
"749",18150,14250
"750",16825,14960
"751",23170,14998
"752",20865,14983
"753",20455,14576
"754",20690,14983
"755",23360,14852
"756",18310,14391
"757",18410,14203
"758",23215,14780
"759",17960,14313
"760",19145,14782
"761",19880,14801
"762",19015,14998
"763",22080,14945
"764",17000,14448
"765",15140,13962
"766",20620,15000
"767",19615,14261
"768",20800,15000
"769",21565,14860
"770",19335,14955
"771",18215,14673
"772",18890,14049
"773",22560,14772
"774",22135,14988
"775",21845,14785
"776",20255,14651
"777",18620,14278
"778",22390,14694
"779",17895,13833
"780",21900,14521
"781",16380,14820
"782",17355,14988
"783",18840,14430
"784",19575,14821
"785",18335,14822
"786",19610,13837
"787",18960,14492
"788",16810,14632
"789",18405,13428
"790",19205,14453
"791",20585,14661
"792",22780,14797
"793",21865,14393
"794",14905,11653
"795",19040,14856
"796",24020,14988
"797",18800,15000
"798",14715,12113
"799",18850,14840
"800",21280,14989
"801",18870,14920
"802",21450,14955
"803",18895,14983
"804",19065,15000
"805",20500,14132
"806",19730,14417
"807",22395,14901
"808",18910,14769
"809",15930,12515
"810",21905,14945
"811",20600,14831
"812",16090,14640
"813",21905,14941
"814",18505,14304
"815",18695,14501
"816",17345,14168
"817",19270,13598
"818",21340,14703
"819",23170,14689
"820",19025,14837
"821",19895,14539
"822",21105,14989
"823",19590,14551
"824",18125,13588
"825",23425,14947
"826",21515,14998
"827",22290,14995
"828",19860,12819
"829",21395,14655
"830",22195,14811
"831",20640,15000
"832",19765,14861
"833",21020,14820
"834",20385,14211
"835",19465,14988
"836",20235,14639
"837",21550,14683
"838",20260,14788
"839",19745,14978
"840",19580,14330
"841",18320,14041
"842",22290,14879
"843",21215,14983
"844",20425,14983
"845",21610,13989
"846",17770,13863
"847",19475,13325
"848",19560,14942
"849",20690,14646
"850",21125,14998
"851",22080,14328
"852",19585,14596
"853",18335,14780
"854",22215,14993
"855",19200,14347
"856",21610,14983
"857",17595,14165
"858",19710,14382
"859",20100,15000
"860",22230,14988
"861",16750,14690
"862",21550,14989
"863",19165,14989
"864",22805,14880
"865",21285,14966
"866",19985,14708
"867",16470,14787
"868",22145,15000
"869",15930,13965
"870",16500,12920
"871",21970,14819
"872",22425,15000
"873",23285,14994
"874",21315,14969
"875",24340,14822
"876",22140,15000
"877",19925,14983
"878",19190,14076
"879",20520,15000
"880",21295,14928
"881",22685,14983
"882",21900,14901
"883",19625,15000
"884",19575,14452
"885",20195,14917
"886",23170,14983
"887",20380,14739
"888",19030,14854
"889",20805,14950
"890",18990,14865
"891",19340,14328
"892",19295,14998
"893",20005,14890
"894",22480,14766
"895",23150,14998
"896",20615,14031
"897",17270,10188
"898",17820,14998
"899",21125,15000
"900",21080,14978
"901",17185,14212
"902",20050,14993
"903",15575,14955
"904",21995,14959
"905",18095,14667
"906",20820,14956
"907",17310,13744
"908",20005,14978
"909",22015,14993
"910",18595,14024
"911",20830,15000
"912",19485,14757
"913",21555,14998
"914",18600,14998
"915",22295,14745
"916",20895,14890
"917",20895,14548
"918",22810,13704
"919",19305,14879
"920",20385,14342
"921",23885,15000
"922",21005,14826
"923",17035,14789
"924",20735,14915
"925",20365,14264
"926",18615,13639
"927",20685,14039
"928",18295,14721
"929",22065,14970
"930",20370,14955
"931",20015,14796
"932",21255,14368
"933",20805,14892
"934",19850,14721
"935",18545,14647
"936",17505,14897
"937",15795,14625
"938",20635,14889
"939",17900,14960
"940",22070,15000
"941",21260,14923
"942",21855,14908
"943",21465,14998
"944",20105,14855
"945",15745,14650
"946",19320,14780
"947",20695,14111
"948",19375,14605
"949",18830,13443
"950",20950,14899
"951",16770,15000
"952",20775,14623
"953",22450,14988
"954",18360,15000
"955",20450,14351
"956",17475,14957
"957",22130,14987
"958",19095,13456
"959",21785,14901
"960",19700,14736
"961",22330,14993
"962",16670,14471
"963",20115,14994
"964",14600,14125
"965",19075,14920
"966",20600,14983
"967",21395,14983
"968",22385,14797
"969",20420,14797
"970",13580,11889
"971",17070,13466
"972",21535,14921
"973",19830,14785
"974",18355,14898
"975",16170,14724
"976",19040,14650
"977",21465,14584
"978",19105,14072
"979",23535,14994
"980",21350,14960
"981",19305,14994
"982",23310,14938
"983",22420,14679
"984",16135,13726
"985",20165,14800
"986",17735,14728
"987",22185,14998
"988",20975,14983
"989",19900,14998
"990",21500,14950
"991",19835,13788
"992",17380,14207
"993",18375,14846
"994",19355,14912
"995",17560,14994
"996",17990,14579
"997",21090,15000
"998",20420,14926
"999",18810,14217
"1000",18690,14881
