"","finalStackSize","lowestStackSize"
"360",70055,49810
"361",60870,50000
"362",61865,49983
"363",61430,50000
"364",65490,49983
"365",57770,49550
"366",60245,49720
"367",66190,49879
"368",63990,49751
"369",63695,49275
"370",60360,49175
"371",64465,50000
"372",63115,49971
"373",63175,49993
"374",64095,49987
"375",65155,48261
"376",65565,49311
"377",56485,49597
"378",63105,49430
"379",63065,49998
"380",53365,49983
"381",58085,48485
"382",63965,49998
"383",66255,49582
"384",55640,45924
"385",58385,48405
"386",63320,49816
"387",68970,50000
"388",60385,49952
"389",64850,49988
"390",57985,49975
"391",60415,49989
"392",62035,49868
"393",66005,49195
"394",59365,49940
"395",54395,49507
"396",61115,50000
"397",61785,49022
"398",66430,49998
"399",66420,49989
"400",55180,46433
"401",58200,49985
"402",64370,49994
"403",59345,47225
"404",61990,49904
"405",62390,49849
"406",61735,49210
"407",59475,49998
"408",66480,49900
"409",59345,48268
"410",63745,49387
"411",64205,48602
"412",50950,41500
"413",58595,47801
"414",57580,48284
"415",65595,49837
"416",57660,50000
"417",65545,49641
"418",65045,49969
"419",61080,48725
"420",65995,49743
"421",60300,48488
"422",66760,49521
"423",63310,49998
"424",62390,49978
"425",60975,49993
"426",65905,49782
"427",61420,49732
"428",67205,49998
"429",65020,49625
"430",62035,49998
"431",58320,50000
"432",71370,49685
"433",66480,49998
"434",59225,47161
"435",58305,48133
"436",63550,49208
"437",61100,46917
"438",62795,49679
"439",64235,49177
"440",65960,49709
"441",61910,49877
"442",61715,48557
"443",52425,47639
"444",60755,47646
"445",56635,49998
"446",61415,49994
"447",65270,49302
"448",65965,49994
"449",57490,49993
"450",63800,47324
"451",54000,49560
"452",67310,49983
"453",69255,49650
"454",69265,49980
"455",67120,49988
"456",60985,49062
"457",65305,49955
"458",63300,49780
"459",63305,49119
"460",55715,45256
"461",65555,49994
"462",61600,48895
"463",57760,49535
"464",61720,49145
"465",62225,49662
"466",64090,48853
"467",60270,48700
"468",60615,49130
"469",65255,49994
"470",67815,49838
"471",60550,49373
"472",59795,49429
"473",62090,49604
"474",62175,48798
"475",62220,49998
"476",65390,49877
"477",62420,49138
"478",63595,49983
"479",57145,47505
"480",61465,49887
"481",48970,40674
"482",60055,49384
"483",69210,50000
"484",63850,49865
"485",59465,49920
"486",68425,49998
"487",62605,49988
"488",63475,50000
"489",63845,49991
"490",68500,48871
"491",67935,49993
"492",63635,49497
"493",64630,49594
"494",65165,49882
"495",63240,49949
"496",66405,50000
"497",64170,49998
"498",60165,49052
"499",57800,48593
"500",67875,48853
"501",56755,48082
"502",60420,48190
"503",67575,49537
"504",69005,49955
"505",50520,48121
"506",61525,49767
"507",53660,48781
"508",59500,49983
"509",66250,49983
"510",68740,49788
"511",50405,37371
"512",65650,49864
"513",64410,48366
"514",61505,49994
"515",65325,49042
"516",65565,49779
"517",69040,49942
"518",52120,46603
"519",64440,50000
"520",48305,47625
"521",65605,49983
"522",66660,49772
"523",70885,50000
"524",70280,49761
"525",65920,47593
"526",57080,49375
"527",53710,49799
"528",58895,49988
"529",56405,47448
"530",58440,47258
"531",62435,49662
"532",69410,50000
"533",58935,49978
"534",61505,47753
"535",56100,49734
"536",53460,49371
"537",68920,49994
"538",63630,50000
"539",59750,49945
"540",63600,49955
"541",62095,49829
"542",56770,46527
"543",65170,49843
"544",63715,49878
"545",55955,49204
"546",60375,49998
"547",58805,49159
"548",63050,49994
"549",58555,41049
"550",68785,49988
"551",62390,49694
"552",63255,50000
"553",69420,49196
"554",64805,49714
"555",64565,49960
"556",66165,49733
"557",62945,49173
"558",61830,49648
"559",63020,47985
"560",64420,49323
"561",63535,49927
"562",65880,49989
"563",63220,49994
"564",64380,49989
"565",64580,49994
"566",61600,49987
"567",63355,50000
"568",60840,50000
"569",60875,49989
"570",66450,49469
"571",64895,49983
"572",57830,49599
"573",60060,49915
"574",52685,45029
"575",52035,49529
"576",68460,49989
"577",61340,49564
"578",56630,49658
"579",58480,49583
"580",59770,48847
"581",70530,49767
"582",59220,49269
"583",64885,49315
"584",64660,48587
"585",50425,46234
"586",60495,48930
"587",63795,49527
"588",55340,49737
"589",61075,49855
"590",59380,49386
"591",60555,50000
"592",62550,49074
"593",50840,48874
"594",60295,47985
"595",58005,48465
"596",64425,49845
"597",52845,48887
"598",61810,49491
"599",51630,40491
"600",61095,49998
"601",64425,48747
"602",60615,49994
"603",61770,46253
"604",57065,49859
"605",61115,49556
"606",60775,47201
"607",57680,48013
"608",60385,50000
"609",61110,49978
"610",65560,49998
"611",67255,49380
"612",62455,49998
"613",69315,49916
"614",68020,48548
"615",59335,50000
"616",65420,49632
"617",64365,49324
"618",57660,49298
"619",62805,49493
"620",62325,49930
"621",63480,49983
"622",63395,49477
"623",59475,50000
"624",64000,50000
"625",60410,47161
"626",65815,49787
"627",65550,49951
"628",58755,48936
"629",58965,50000
"630",65175,49949
"631",65005,49905
"632",49925,43198
"633",67715,50000
"634",63315,49517
"635",54025,49923
"636",61145,49998
"637",61500,48788
"638",68755,49715
"639",60275,48472
"640",63430,49930
"641",59080,49110
"642",62815,49915
"643",59995,49876
"644",62935,49978
"645",62245,49829
"646",62830,49827
"647",55350,49333
"648",68400,49989
"649",64590,48812
"650",64450,48912
"651",66725,49983
"652",59665,49660
"653",67050,49905
"654",60080,49837
"655",61485,49474
"656",60865,49688
"657",55480,49234
"658",68345,49867
"659",57690,48678
"660",61630,49675
"661",65405,50000
"662",66390,49983
"663",62525,49520
"664",62730,49989
"665",64670,49871
"666",63205,49983
"667",57920,49691
"668",64705,49907
"669",53720,48874
"670",53205,46285
"671",65500,49390
"672",70060,49795
"673",62755,49674
"674",64520,49351
"675",67110,49888
"676",62505,49734
"677",58865,47609
"678",64960,50000
"679",64485,49447
"680",68425,49998
"681",59495,49998
"682",64990,49810
"683",62945,48290
"684",59570,49822
"685",59650,50000
"686",64415,49897
"687",61825,49582
"688",59480,49886
"689",64235,48913
"690",66135,49963
"691",55320,47041
"692",65715,49486
"693",62635,49950
"694",63430,49983
"695",69790,49844
"696",56475,49983
"697",62910,49850
"698",62900,49794
"699",56705,49955
"700",59960,49306
"701",65935,49876
"702",59750,49262
"703",62555,49789
"704",55485,48649
"705",56535,49715
"706",59590,49947
"707",62225,49018
"708",71670,49802
"709",60080,48102
"710",62060,49243
"711",56700,48242
"712",70645,49398
"713",69195,48924
"714",62210,49928
"715",56765,47781
"716",66850,49983
"717",59090,47209
"718",58430,49563
"719",62560,49989
"720",63660,49994
"721",64620,49998
"722",61260,49906
"723",55360,48204
"724",63930,49998
"725",54525,45470
"726",64710,49978
"727",59650,49983
"728",58965,49380
"729",68370,49566
"730",59390,49813
"731",57005,49392
"732",61645,49696
"733",58750,47796
"734",57325,50000
"735",62015,49606
"736",62995,49840
"737",64465,49978
"738",61935,49673
"739",61650,50000
"740",62665,49591
"741",59025,49957
"742",64430,49775
"743",58205,49721
"744",56500,49133
"745",66770,48608
"746",68390,49988
"747",57970,49394
"748",65705,49983
"749",64885,49989
"750",60285,49383
"751",59140,49683
"752",59920,48541
"753",67055,50000
"754",60300,49854
"755",61265,50000
"756",62190,49188
"757",58445,49965
"758",59240,49248
"759",56575,49697
"760",58965,47361
"761",53375,45499
"762",63670,49998
"763",66655,49917
"764",62845,49845
"765",60185,49702
"766",57125,49419
"767",65495,49994
"768",55120,49484
"769",67245,49998
"770",61965,49944
"771",63140,49994
"772",61185,49998
"773",68815,50000
"774",59075,49951
"775",56070,48358
"776",65970,49669
"777",58695,49994
"778",58250,49417
"779",61225,49983
"780",62210,48404
"781",53100,47795
"782",64690,48826
"783",61730,49497
"784",56615,48560
"785",69915,49994
"786",57500,49138
"787",63615,49988
"788",66650,49326
"789",65620,50000
"790",55350,47575
"791",56215,49983
"792",60455,47508
"793",62085,50000
"794",55310,49454
"795",58645,46788
"796",63190,50000
"797",57215,49998
"798",62720,49978
"799",64345,49926
"800",60965,49935
"801",66155,50000
"802",50565,43124
"803",66995,49983
"804",59900,49377
"805",56805,48672
"806",57315,49816
"807",65320,49240
"808",62070,49662
"809",62615,49983
"810",65355,49998
"811",65295,49988
"812",58190,49993
"813",64310,50000
"814",63660,49972
"815",56325,48890
"816",64580,49980
"817",65640,49443
"818",47420,46083
"819",60450,49989
"820",54195,49993
"821",64625,49209
"822",57195,49947
"823",63490,47855
"824",60350,44354
"825",68945,50000
"826",69025,49989
"827",61045,49846
"828",65635,49840
"829",66695,50000
"830",58830,49036
"831",66300,49998
"832",63620,49932
"833",66820,49998
"834",62605,49766
"835",63185,49855
"836",65425,49890
"837",63885,49989
"838",56430,50000
"839",65080,49983
"840",62275,48758
"841",66850,50000
"842",67555,49978
"843",62320,49924
"844",58755,49519
"845",66145,49945
"846",56825,48437
"847",68850,50000
"848",61695,49622
"849",58385,49952
"850",60175,49130
"851",58470,47812
"852",64045,49990
"853",68515,49743
"854",64090,49782
"855",67760,49951
"856",63600,49436
"857",68075,49650
"858",61350,49820
"859",50885,47039
"860",63220,50000
"861",62375,49565
"862",61805,50000
"863",62155,49993
"864",62055,49929
"865",53405,46912
"866",62475,49828
"867",64720,49983
"868",61085,50000
"869",62675,48946
"870",65950,49572
"871",60440,49800
"872",67305,49605
"873",60685,49050
"874",60140,50000
"875",62340,49406
"876",59735,49289
"877",65685,48467
"878",62770,50000
"879",58830,49998
"880",67780,49983
"881",60915,45645
"882",59055,49846
"883",60595,48782
"884",56295,49245
"885",68935,49870
"886",57975,49989
"887",60470,49870
"888",68150,49552
"889",66015,49998
"890",61220,48828
"891",54600,48685
"892",58335,49836
"893",58225,49734
"894",66455,49799
"895",62635,49988
"896",62170,49005
"897",60195,49963
"898",60430,49989
"899",60010,49893
"900",62105,49983
"901",60910,49650
"902",59840,47771
"903",67590,49994
"904",64455,49998
"905",62875,49965
"906",57725,47381
"907",57350,49989
"908",66330,49994
"909",55780,50000
"910",63470,49994
"911",57665,49022
"912",70020,49983
"913",57230,48487
"914",66490,49368
"915",58595,48984
"916",71095,49840
"917",55935,47522
"918",65425,49941
"919",68045,49888
"920",64545,49682
"921",58730,49652
"922",65420,49994
"923",58255,49804
"924",63165,49557
"925",61580,49930
"926",60165,49945
"927",60315,48023
"928",64945,49599
"929",64045,49993
"930",64990,50000
"931",60890,49930
"932",64630,49983
"933",64505,49573
"934",60120,50000
"935",65140,48984
"936",64615,49989
"937",59780,48944
"938",65020,49955
"939",68475,49795
"940",53665,49649
"941",54610,49983
"942",56545,48662
"943",65110,49989
"944",62900,49983
"945",58340,47269
"946",73085,49844
"947",55355,49752
"948",64850,49752
"949",64045,49642
"950",66530,49934
"951",59685,49983
"952",55930,49960
"953",64280,49980
"954",65350,49960
"955",59620,49833
"956",62060,49745
"957",64235,49384
"958",51145,49133
"959",62915,49081
"960",62150,50000
"961",61840,49860
"962",71940,50000
"963",52835,43739
"964",64530,49794
"965",69165,49975
"966",63535,49997
"967",59045,49837
"968",68360,49700
"969",70955,49932
"970",58905,49300
"971",61500,49989
"972",63945,49969
"973",55465,47379
"974",64880,49935
"975",68015,49835
"976",60025,48780
"977",63565,49037
"978",64780,49587
"979",66135,49998
"980",65045,48971
"981",61850,49983
"982",65395,49998
"983",65735,49512
"984",57695,50000
"985",61765,47650
"986",56520,49137
"987",68475,47657
"988",66370,49180
"989",53390,44969
"990",54355,49900
"991",66335,49983
"992",62570,48819
"993",63755,49138
"994",60725,49784
"995",71190,49845
"996",66330,49787
"997",55445,48459
"998",62320,49408
"999",58435,48626
"1000",55670,49993
